ApplicationID,CandidateID,DateID,TechnologyID,SeniorityID,CountryID,Code Challenge Score,Technical Interview Score,Hired
11731,11731,1384,6,1,109,6,4,0
11732,11732,239,22,4,233,3,4,0
11733,11733,494,12,7,40,0,7,0
11734,11734,996,10,1,172,4,4,0
11735,11735,681,22,7,5,10,9,1
11736,11736,912,6,5,5,4,4,0
11737,11737,733,17,4,209,9,9,1
11738,11738,107,16,7,55,0,5,0
11739,11739,842,22,5,207,6,8,0
11740,11740,220,4,2,187,0,8,0
11741,11741,971,24,6,213,10,2,0
11742,11742,1052,9,5,37,4,2,0
11743,11743,351,1,3,44,0,5,0
11744,11744,555,11,2,150,5,8,0
11745,11745,481,12,3,41,9,5,0
11746,11746,892,24,6,128,3,3,0
11747,11747,602,22,1,81,8,8,1
11748,11748,1379,24,5,74,0,5,0
11749,11749,960,13,6,225,7,0,0
11750,11750,752,22,1,116,4,10,0
11751,11751,385,21,4,181,5,1,0
11752,11752,968,16,3,125,2,10,0
11753,11753,542,1,6,73,9,5,0
11754,11754,292,18,4,104,0,9,0
11755,11755,715,17,5,112,3,10,0
11756,11756,49,21,1,78,8,0,0
11757,11757,332,23,2,146,3,9,0
11758,11758,1443,9,3,78,7,10,1
11759,11759,940,16,7,166,0,4,0
11760,11760,226,10,5,7,0,7,0
11761,11761,1418,23,2,96,2,10,0
11762,11762,1178,17,2,210,7,9,1
11763,11763,384,17,3,150,6,5,0
11764,11764,1518,3,3,172,9,2,0
11765,11765,1456,19,1,25,4,1,0
11766,11766,443,10,4,7,2,1,0
11767,11767,855,14,7,145,0,8,0
11768,11768,494,14,4,193,5,2,0
11769,11769,1002,15,6,78,3,5,0
11770,11770,1466,10,1,208,3,7,0
11771,11771,945,4,3,169,5,3,0
11772,11772,598,7,6,146,4,0,0
11773,11773,479,8,1,83,0,2,0
11774,11774,1008,13,6,92,2,9,0
11775,11775,154,6,3,244,10,1,0
11776,11776,1366,4,3,79,6,9,0
11777,11777,597,5,6,97,1,1,0
11778,11778,1575,22,3,188,10,0,0
11779,11779,702,18,1,95,7,8,1
11780,11780,548,19,6,193,5,1,0
11781,11781,545,7,1,177,5,10,0
11782,11782,378,21,7,79,8,0,0
11783,11783,1216,16,6,60,9,5,0
11784,11784,1190,15,2,173,0,0,0
11785,11785,1051,1,1,204,2,2,0
11786,11786,1155,4,5,78,10,9,1
11787,11787,484,23,4,106,4,2,0
11788,11788,931,16,5,125,9,1,0
11789,11789,874,22,2,127,7,5,0
11790,11790,1352,12,7,62,8,7,1
11791,11791,937,11,6,221,2,7,0
11792,11792,33,5,5,6,6,6,0
11793,11793,82,10,7,133,1,2,0
11794,11794,642,19,1,114,4,3,0
11795,11795,1348,3,1,184,6,0,0
11796,11796,1100,18,2,86,0,0,0
11797,11797,1035,24,5,9,2,4,0
11798,11798,428,17,5,108,7,8,1
11799,11799,506,23,1,121,10,8,1
11800,11800,515,4,2,225,6,2,0
11801,11801,873,8,6,133,3,8,0
11802,11802,1574,19,7,191,8,0,0
11803,11803,99,7,7,178,7,6,0
11804,11804,1273,23,4,226,8,4,0
11805,11805,27,9,4,173,2,10,0
11806,11806,1292,15,2,137,0,1,0
11807,11807,461,18,6,26,3,8,0
11808,11808,1420,23,6,6,9,0,0
11809,11809,356,22,6,213,9,4,0
11810,11810,73,13,2,156,1,4,0
11811,11811,913,17,1,1,10,8,1
11812,11812,656,4,2,148,2,5,0
11813,11813,875,6,4,58,0,2,0
11814,11814,1076,5,7,41,1,0,0
11815,11815,1472,21,1,183,10,3,0
11816,11816,169,14,4,16,8,5,0
11817,11817,985,7,2,210,1,7,0
11818,11818,589,3,6,55,10,4,0
11819,11819,446,9,1,175,10,4,0
11820,11820,150,18,7,240,6,4,0
11821,11821,231,4,4,152,4,6,0
11822,11822,177,8,1,39,9,5,0
11823,11823,619,7,4,231,9,0,0
11824,11824,286,17,3,80,3,6,0
11825,11825,165,15,1,214,7,0,0
11826,11826,1517,19,4,41,8,5,0
11827,11827,1223,10,2,42,2,8,0
11828,11828,130,1,3,105,0,2,0
11829,11829,815,8,7,41,4,10,0
11830,11830,24,4,7,132,8,4,0
11831,11831,1437,23,3,49,6,6,0
11832,11832,652,11,4,28,3,4,0
11833,11833,52,2,2,209,1,4,0
11834,11834,364,10,3,134,6,1,0
11835,11835,975,18,4,97,3,1,0
11836,11836,1041,22,2,149,7,9,1
11837,11837,20,4,7,242,7,5,0
11838,11838,139,15,7,230,1,2,0
11839,11839,193,20,3,243,7,5,0
11840,11840,1180,2,5,37,6,5,0
11841,11841,1373,20,1,24,1,9,0
11842,11842,147,3,3,201,6,10,0
11843,11843,1572,18,5,165,7,7,1
11844,11844,1239,19,7,159,5,0,0
11845,11845,443,5,4,140,2,8,0
11846,11846,1484,18,4,95,1,8,0
11847,11847,1112,16,3,121,6,10,0
11848,11848,1057,16,3,105,4,4,0
11849,11849,119,11,4,108,0,9,0
11850,11850,1203,3,4,156,9,0,0
11851,11851,683,10,7,220,10,5,0
11852,11852,438,6,2,211,2,5,0
11853,11853,477,5,3,182,6,1,0
11854,11854,120,23,2,231,6,9,0
11855,11855,284,3,6,232,4,8,0
11856,11856,308,8,2,115,3,0,0
11857,11857,334,9,6,211,4,9,0
11858,11858,305,2,3,25,0,3,0
11859,11859,83,17,7,98,8,3,0
11860,11860,1431,20,2,155,6,10,0
11861,11861,933,1,2,60,10,5,0
11862,11862,330,11,3,229,2,1,0
11863,11863,240,22,2,149,0,1,0
11864,11864,886,15,7,128,9,5,0
11865,11865,210,8,5,103,5,4,0
11866,11866,1615,8,2,53,8,7,1
11867,11867,1045,17,1,23,2,4,0
11868,11868,507,7,5,127,9,1,0
11869,11869,1452,6,3,22,3,8,0
11870,11870,607,18,7,122,5,4,0
11871,11871,290,24,3,192,4,6,0
11872,11872,30,9,6,192,3,8,0
11873,11873,1135,15,5,76,5,10,0
11874,11874,847,16,4,106,6,1,0
11875,11875,1155,13,4,152,5,6,0
11876,11876,1276,16,4,208,9,9,1
11877,11877,666,6,7,105,0,6,0
11878,11878,1633,9,6,241,4,2,0
11879,11879,1488,18,6,145,8,0,0
11880,11880,374,16,2,77,0,3,0
11881,11881,817,8,3,215,10,4,0
11882,11882,1604,2,1,164,10,1,0
11883,11883,769,20,7,164,3,2,0
11884,11884,1395,12,7,208,10,3,0
11885,11885,840,24,1,68,4,7,0
11886,11886,1616,15,5,137,6,9,0
11887,11887,183,4,2,191,0,4,0
11888,11888,1047,9,4,212,0,6,0
11889,11889,1315,9,6,150,6,7,0
11890,11890,1410,19,2,8,3,2,0
11891,11891,1631,4,5,100,10,4,0
11892,11892,1398,15,6,152,7,9,1
11893,11893,1382,13,2,104,8,3,0
11894,11894,1304,4,5,180,0,4,0
11895,11895,677,1,5,108,6,10,0
11896,11896,565,9,5,172,10,8,1
11897,11897,544,11,6,43,2,5,0
11898,11898,1622,21,7,13,6,7,0
11899,11899,577,13,1,201,1,10,0
11900,11900,391,13,6,14,10,0,0
11901,11901,342,12,5,73,6,9,0
11902,11902,124,19,6,171,3,0,0
11903,11903,1046,11,3,123,6,3,0
11904,11904,1483,8,5,70,4,8,0
11905,11905,1103,15,3,244,8,7,1
11906,11906,652,12,1,21,2,5,0
11907,11907,2,23,6,87,8,8,1
11908,11908,1349,3,5,175,6,9,0
11909,11909,870,16,2,162,3,1,0
11910,11910,2,10,2,134,10,2,0
11911,11911,495,11,7,59,2,6,0
11912,11912,702,15,4,27,1,9,0
11913,11913,840,3,4,139,10,7,1
11914,11914,1465,9,7,199,4,7,0
11915,11915,86,13,4,148,9,5,0
11916,11916,320,15,6,54,2,0,0
11917,11917,1007,21,1,85,7,6,0
11918,11918,208,18,3,31,4,1,0
11919,11919,1258,1,1,95,4,8,0
11920,11920,930,10,1,60,0,3,0
11921,11921,1136,2,7,241,5,0,0
11922,11922,78,14,1,162,5,8,0
11923,11923,348,13,3,205,2,9,0
11924,11924,151,24,7,147,5,1,0
11925,11925,119,7,7,165,3,1,0
11926,11926,346,6,6,202,5,8,0
11927,11927,423,5,5,86,4,0,0
11928,11928,1042,9,6,40,3,7,0
11929,11929,1400,3,1,240,3,3,0
11930,11930,1024,6,6,25,8,2,0
11931,11931,1633,4,5,71,1,7,0
11932,11932,1120,12,2,163,2,1,0
11933,11933,71,10,4,163,10,5,0
11934,11934,58,10,5,99,2,1,0
11935,11935,1347,3,3,89,1,1,0
11936,11936,592,4,7,89,7,10,1
11937,11937,706,8,7,72,2,7,0
11938,11938,96,12,3,12,8,6,0
11939,11939,465,2,2,159,10,8,1
11940,11940,216,22,5,201,2,2,0
11941,11941,1386,13,1,103,8,1,0
11942,11942,74,5,2,60,8,6,0
11943,11943,761,24,6,186,2,1,0
11944,11944,1642,15,6,26,10,6,0
11945,11945,1333,23,6,170,1,10,0
11946,11946,1640,7,1,227,1,1,0
11947,11947,1151,9,3,223,2,4,0
11948,11948,942,11,6,219,9,7,1
11949,11949,1168,4,4,23,2,7,0
11950,11950,1091,1,3,188,9,7,1
11951,11951,1059,8,2,130,10,10,1
11952,11952,690,16,4,108,5,6,0
11953,11953,439,19,6,161,10,1,0
11954,11954,84,1,4,143,0,10,0
11955,11955,1292,22,7,143,8,5,0
11956,11956,1623,8,7,86,0,1,0
11957,11957,1367,7,4,77,7,5,0
11958,11958,278,20,7,192,5,8,0
11959,11959,1291,8,6,60,4,5,0
11960,11960,1611,16,4,242,6,3,0
11961,11961,1389,21,3,158,8,3,0
11962,11962,1111,9,5,90,1,3,0
11963,11963,1516,7,7,44,5,8,0
11964,11964,1064,12,1,232,5,5,0
11965,11965,1489,7,2,21,7,3,0
11966,11966,47,5,4,38,5,7,0
11967,11967,1331,20,5,120,6,2,0
11968,11968,1071,10,2,107,6,2,0
11969,11969,1615,22,5,32,2,3,0
11970,11970,1509,3,4,174,5,3,0
11971,11971,701,8,2,93,10,5,0
11972,11972,271,11,5,122,2,0,0
11973,11973,1098,21,2,178,3,4,0
11974,11974,553,8,5,115,9,10,1
11975,11975,1034,23,2,180,1,3,0
11976,11976,215,20,1,205,7,1,0
11977,11977,170,18,5,71,10,8,1
11978,11978,375,16,6,50,10,1,0
11979,11979,1096,23,3,51,6,5,0
11980,11980,1049,18,2,54,2,6,0
11981,11981,1558,12,5,221,3,0,0
11982,11982,1437,18,6,149,7,4,0
11983,11983,1216,24,5,38,0,7,0
11984,11984,1593,11,3,241,6,10,0
11985,11985,867,13,7,52,0,1,0
11986,11986,1451,1,7,146,0,2,0
11987,11987,1586,10,4,148,10,4,0
11988,11988,1445,15,2,229,10,3,0
11989,11989,138,7,4,113,1,7,0
11990,11990,241,16,3,207,4,7,0
11991,11991,1126,2,5,83,2,7,0
11992,11992,1480,14,2,64,5,10,0
11993,11993,251,5,1,239,0,3,0
11994,11994,898,15,6,128,5,1,0
11995,11995,909,18,5,190,5,0,0
11996,11996,73,13,1,103,10,4,0
11997,11997,303,1,6,141,8,5,0
11998,11998,462,11,7,1,0,7,0
11999,11999,1296,13,1,21,6,0,0
12000,12000,1240,9,1,193,6,10,0
12001,12001,80,9,5,179,1,5,0
12002,12002,354,19,4,101,5,4,0
12003,12003,588,2,7,43,2,1,0
12004,12004,872,20,7,129,6,10,0
12005,12005,753,8,4,37,7,8,1
12006,12006,472,21,5,48,9,0,0
12007,12007,88,21,2,203,2,5,0
12008,12008,915,1,6,240,3,2,0
12009,12009,258,10,4,185,4,4,0
12010,12010,972,20,5,197,9,10,1
12011,12011,514,4,7,142,3,0,0
12012,12012,282,2,3,181,5,7,0
12013,12013,1318,2,3,215,5,0,0
12014,12014,1289,20,4,216,8,9,1
12015,12015,1248,15,4,67,4,1,0
12016,12016,725,4,1,160,7,4,0
12017,12017,976,1,6,145,5,7,0
12018,12018,1264,12,3,191,3,4,0
12019,12019,669,6,5,121,0,7,0
12020,12020,436,24,4,233,1,6,0
12021,12021,1317,5,2,147,7,1,0
12022,12022,1029,22,3,118,8,3,0
12023,12023,1027,10,7,166,2,2,0
12024,12024,120,15,4,163,0,0,0
12025,12025,1617,17,4,110,1,5,0
12026,12026,176,5,6,137,5,7,0
12027,12027,1262,22,3,111,9,0,0
12028,12028,174,19,2,61,8,7,1
12029,12029,443,23,6,154,1,10,0
12030,12030,56,8,1,206,8,9,1
12031,12031,1245,24,5,158,3,2,0
12032,12032,859,18,5,166,3,4,0
12033,12033,484,6,4,11,8,0,0
12034,12034,1574,18,7,209,10,1,0
12035,12035,219,11,1,22,2,6,0
12036,12036,1536,8,1,239,6,9,0
12037,12037,337,3,4,134,9,9,1
12038,12038,1513,24,6,65,4,2,0
12039,12039,1642,7,3,165,8,2,0
12040,12040,919,13,5,226,0,5,0
12041,12041,1140,4,3,73,2,3,0
12042,12042,189,17,2,243,8,6,0
12043,12043,1092,24,1,52,8,8,1
12044,12044,1350,23,4,26,7,10,1
12045,12045,889,8,7,149,4,2,0
12046,12046,967,18,2,107,9,4,0
12047,12047,1141,12,5,121,4,1,0
12048,12048,434,14,7,196,1,0,0
12049,12049,1530,12,3,72,4,0,0
12050,12050,1358,12,6,106,9,2,0
12051,12051,1487,2,3,100,6,7,0
12052,12052,546,13,4,106,7,7,1
12053,12053,174,13,7,122,3,10,0
12054,12054,497,5,6,101,8,8,1
12055,12055,192,13,6,28,5,7,0
12056,12056,829,17,2,154,10,10,1
12057,12057,278,13,1,55,10,5,0
12058,12058,620,8,5,134,3,9,0
12059,12059,46,13,7,206,6,9,0
12060,12060,882,3,4,145,2,10,0
12061,12061,1615,5,2,185,0,6,0
12062,12062,386,13,5,231,6,8,0
12063,12063,1586,22,7,224,9,7,1
12064,12064,207,1,7,45,3,5,0
12065,12065,705,12,3,179,7,4,0
12066,12066,1418,22,3,173,0,1,0
12067,12067,1331,23,1,207,4,6,0
12068,12068,1492,23,7,90,9,3,0
12069,12069,703,1,4,136,4,0,0
12070,12070,770,17,1,75,6,8,0
12071,12071,1155,22,6,162,5,6,0
12072,12072,447,3,4,206,5,10,0
12073,12073,564,6,5,105,10,2,0
12074,12074,1088,24,4,40,5,4,0
12075,12075,99,9,1,237,4,7,0
12076,12076,1039,9,4,219,0,8,0
12077,12077,1290,11,7,178,8,9,1
12078,12078,134,15,5,32,10,4,0
12079,12079,1242,20,1,66,1,6,0
12080,12080,1526,23,3,169,6,6,0
12081,12081,1610,5,5,68,7,3,0
12082,12082,974,20,7,141,0,3,0
12083,12083,1392,23,6,213,5,0,0
12084,12084,800,21,1,21,0,0,0
12085,12085,605,9,7,1,6,10,0
12086,12086,974,10,4,190,9,3,0
12087,12087,1589,5,7,139,9,6,0
12088,12088,1161,3,4,202,5,7,0
12089,12089,186,21,3,27,7,3,0
12090,12090,818,1,4,228,10,8,1
12091,12091,103,5,4,79,4,10,0
12092,12092,445,13,5,90,7,9,1
12093,12093,1612,2,3,49,10,3,0
12094,12094,843,15,3,190,6,0,0
12095,12095,841,10,1,111,1,6,0
12096,12096,238,9,2,116,2,1,0
12097,12097,708,2,7,241,9,7,1
12098,12098,1467,13,4,218,9,0,0
12099,12099,466,14,6,23,5,10,0
12100,12100,1398,13,2,92,7,10,1
12101,12101,1390,7,3,10,10,1,0
12102,12102,443,14,6,90,0,3,0
12103,12103,125,9,3,59,8,10,1
12104,12104,1557,24,6,63,6,0,0
12105,12105,1063,10,2,65,5,3,0
12106,12106,221,9,1,40,10,2,0
12107,12107,459,5,1,24,0,9,0
12108,12108,959,20,1,184,9,7,1
12109,12109,1392,22,4,140,4,4,0
12110,12110,1512,24,6,34,8,0,0
12111,12111,1083,18,5,111,8,5,0
12112,12112,457,4,6,129,2,7,0
12113,12113,207,20,7,55,0,0,0
12114,12114,1066,1,7,80,6,7,0
12115,12115,1384,19,1,183,6,7,0
12116,12116,244,8,1,107,4,8,0
12117,12117,1180,12,3,220,2,0,0
12118,12118,871,7,7,189,4,10,0
12119,12119,1048,11,5,39,3,7,0
12120,12120,1528,3,6,58,0,10,0
12121,12121,1527,13,4,85,7,3,0
12122,12122,245,14,3,47,9,6,0
12123,12123,80,10,5,155,10,9,1
12124,12124,188,10,2,39,8,3,0
12125,12125,251,24,6,113,2,10,0
12126,12126,241,13,5,36,2,3,0
12127,12127,1032,16,5,46,8,8,1
12128,12128,416,18,2,165,10,10,1
12129,12129,53,4,3,23,9,3,0
12130,12130,270,9,6,178,10,4,0
12131,12131,938,10,4,225,7,1,0
12132,12132,988,6,1,18,4,4,0
12133,12133,424,15,7,66,3,9,0
12134,12134,1591,1,1,69,5,5,0
12135,12135,700,16,7,228,2,7,0
12136,12136,1547,5,3,162,3,2,0
12137,12137,146,8,2,190,0,1,0
12138,12138,1392,23,3,58,2,0,0
12139,12139,121,3,5,13,10,0,0
12140,12140,1391,11,3,11,3,1,0
12141,12141,655,14,3,93,6,5,0
12142,12142,1455,23,3,77,3,2,0
12143,12143,530,11,6,146,9,7,1
12144,12144,1505,10,3,161,4,7,0
12145,12145,349,9,3,219,10,3,0
12146,12146,883,8,3,110,5,6,0
12147,12147,981,1,3,135,6,10,0
12148,12148,1187,10,6,5,8,4,0
12149,12149,1009,13,4,229,6,3,0
12150,12150,1,15,3,109,5,9,0
12151,12151,656,16,7,218,10,10,1
12152,12152,101,5,3,195,9,4,0
12153,12153,1582,22,4,6,7,10,1
12154,12154,423,24,5,146,1,10,0
12155,12155,1567,21,5,99,4,4,0
12156,12156,61,6,7,237,10,5,0
12157,12157,214,4,1,17,9,8,1
12158,12158,423,8,6,237,1,10,0
12159,12159,220,18,3,169,2,7,0
12160,12160,7,19,5,140,9,8,1
12161,12161,1596,2,2,10,6,1,0
12162,12162,281,1,6,39,4,2,0
12163,12163,740,22,6,41,8,2,0
12164,12164,1574,5,4,185,8,10,1
12165,12165,311,13,4,138,4,7,0
12166,12166,892,15,7,112,0,7,0
12167,12167,319,13,4,144,9,8,1
12168,12168,65,13,5,2,5,6,0
12169,12169,867,12,3,226,9,6,0
12170,12170,661,9,6,123,1,6,0
12171,12171,1120,14,7,184,2,4,0
12172,12172,570,8,7,95,3,8,0
12173,12173,501,7,7,57,9,2,0
12174,12174,830,4,3,12,3,0,0
12175,12175,173,14,5,94,1,2,0
12176,12176,799,1,1,206,10,2,0
12177,12177,773,16,4,119,2,5,0
12178,12178,1033,16,6,110,6,0,0
12179,12179,650,24,5,24,7,6,0
12180,12180,538,4,7,158,10,10,1
12181,12181,183,22,1,37,9,7,1
12182,12182,1317,9,4,206,9,1,0
12183,12183,118,24,4,143,9,1,0
12184,12184,1565,19,5,7,2,7,0
12185,12185,967,11,5,149,2,4,0
12186,12186,875,17,5,105,4,4,0
12187,12187,1275,21,2,45,1,4,0
12188,12188,42,23,5,76,9,10,1
12189,12189,1069,12,6,133,7,9,1
12190,12190,490,4,4,202,5,4,0
12191,12191,507,24,3,175,10,5,0
12192,12192,150,16,5,13,3,0,0
12193,12193,540,4,3,58,4,5,0
12194,12194,749,8,5,241,10,0,0
12195,12195,1635,18,7,169,9,5,0
12196,12196,588,16,7,51,2,9,0
12197,12197,396,4,5,138,9,6,0
12198,12198,31,18,6,12,2,4,0
12199,12199,474,10,4,29,9,10,1
12200,12200,1299,18,2,129,6,9,0
12201,12201,206,1,2,100,10,0,0
12202,12202,827,22,5,148,2,2,0
12203,12203,807,9,1,202,0,7,0
12204,12204,100,21,6,133,3,7,0
12205,12205,1187,9,3,144,5,9,0
12206,12206,129,21,4,93,3,1,0
12207,12207,742,23,4,121,6,3,0
12208,12208,553,16,7,30,7,4,0
12209,12209,933,14,4,61,3,5,0
12210,12210,1602,13,2,135,4,6,0
12211,12211,676,18,7,21,1,7,0
12212,12212,232,13,2,175,1,0,0
12213,12213,1193,13,3,26,7,3,0
12214,12214,498,6,3,58,7,9,1
12215,12215,990,15,5,173,5,10,0
12216,12216,286,15,7,109,7,0,0
12217,12217,79,4,2,29,5,5,0
12218,12218,76,5,2,228,5,0,0
12219,12219,1537,18,5,5,2,0,0
12220,12220,600,4,3,84,3,1,0
12221,12221,288,7,1,49,1,10,0
12222,12222,99,16,3,184,7,2,0
12223,12223,949,8,2,130,9,0,0
12224,12224,1019,14,4,104,2,0,0
12225,12225,57,16,5,140,1,3,0
12226,12226,1637,22,3,217,5,7,0
12227,12227,764,21,1,39,0,9,0
12228,12228,806,7,1,230,4,4,0
12229,12229,628,1,6,33,6,5,0
12230,12230,187,19,7,216,8,1,0
12231,12231,1331,16,2,218,8,3,0
12232,12232,1024,14,1,167,1,4,0
12233,12233,89,5,1,243,9,10,1
12234,12234,1197,6,3,232,2,6,0
12235,12235,203,6,7,117,7,3,0
12236,12236,613,19,3,78,1,7,0
12237,12237,1289,2,3,110,2,9,0
12238,12238,1090,18,5,194,4,6,0
12239,12239,1046,1,5,125,0,3,0
12240,12240,48,24,2,67,4,5,0
12241,12241,1318,21,3,40,6,1,0
12242,12242,475,9,5,56,10,5,0
12243,12243,1304,19,7,237,0,6,0
12244,12244,1076,6,2,150,5,2,0
12245,12245,1094,3,4,163,5,9,0
12246,12246,864,5,2,38,4,3,0
12247,12247,1214,12,6,223,7,5,0
12248,12248,540,14,3,66,8,0,0
12249,12249,1006,12,3,148,1,4,0
12250,12250,862,12,7,145,0,5,0
12251,12251,1089,5,4,10,2,10,0
12252,12252,1374,7,2,125,6,4,0
12253,12253,545,5,3,218,4,5,0
12254,12254,1293,6,1,145,8,0,0
12255,12255,173,17,6,88,9,6,0
12256,12256,286,9,7,72,7,2,0
12257,12257,1255,3,3,159,2,7,0
12258,12258,959,23,3,16,4,5,0
12259,12259,797,20,3,230,5,5,0
12260,12260,1432,16,2,216,2,0,0
12261,12261,918,9,6,118,5,5,0
12262,12262,1582,17,3,36,8,6,0
12263,12263,226,19,2,241,9,8,1
12264,12264,474,23,1,215,2,9,0
12265,12265,1294,8,1,30,3,2,0
12266,12266,1372,13,3,77,2,3,0
12267,12267,861,16,2,26,8,4,0
12268,12268,203,6,7,91,7,4,0
12269,12269,1321,3,4,68,4,8,0
12270,12270,675,1,2,211,2,8,0
12271,12271,685,4,5,138,6,5,0
12272,12272,975,17,4,129,1,10,0
12273,12273,501,7,6,10,8,1,0
12274,12274,222,20,1,104,5,2,0
12275,12275,1584,2,4,221,0,0,0
12276,12276,1370,16,3,80,3,7,0
12277,12277,1049,13,7,118,1,2,0
12278,12278,108,20,5,159,5,4,0
12279,12279,301,2,5,75,5,4,0
12280,12280,690,16,7,165,7,10,1
12281,12281,1609,16,6,217,10,4,0
12282,12282,1135,9,1,127,0,7,0
12283,12283,1550,6,1,238,4,1,0
12284,12284,396,24,6,117,1,9,0
12285,12285,18,12,2,34,3,4,0
12286,12286,82,15,2,22,4,2,0
12287,12287,1516,3,6,86,3,6,0
12288,12288,1458,22,3,205,4,10,0
12289,12289,417,13,1,38,6,6,0
12290,12290,50,6,3,21,6,0,0
12291,12291,51,2,3,21,7,8,1
12292,12292,1583,3,5,191,1,10,0
12293,12293,104,15,2,153,0,3,0
12294,12294,1285,4,7,76,7,8,1
12295,12295,842,13,7,114,10,0,0
12296,12296,1083,10,2,164,3,1,0
12297,12297,293,8,7,95,1,4,0
12298,12298,1188,3,1,24,3,0,0
12299,12299,670,14,4,58,8,9,1
12300,12300,135,2,5,177,8,10,1
12301,12301,1517,18,3,130,5,7,0
12302,12302,1020,15,7,222,1,10,0
12303,12303,1446,6,4,233,1,8,0
12304,12304,940,20,7,208,10,7,1
12305,12305,1227,19,3,225,8,10,1
12306,12306,408,7,4,75,5,4,0
12307,12307,802,7,2,1,4,8,0
12308,12308,1007,8,5,28,10,9,1
12309,12309,960,16,2,182,2,4,0
12310,12310,305,17,7,180,7,1,0
12311,12311,555,11,2,145,1,4,0
12312,12312,1244,19,1,110,1,4,0
12313,12313,96,12,3,226,5,8,0
12314,12314,1415,14,2,148,2,8,0
12315,12315,1314,11,3,211,10,7,1
12316,12316,658,14,3,166,4,7,0
12317,12317,37,16,6,43,9,4,0
12318,12318,924,23,2,70,1,3,0
12319,12319,433,17,5,6,9,8,1
12320,12320,1145,9,1,218,7,1,0
12321,12321,1353,14,3,155,0,3,0
12322,12322,214,15,1,36,10,1,0
12323,12323,1319,2,2,209,0,6,0
12324,12324,329,3,6,111,0,4,0
12325,12325,36,18,1,176,7,10,1
12326,12326,382,21,7,228,4,3,0
12327,12327,1334,16,3,131,1,10,0
12328,12328,1543,1,2,54,2,4,0
12329,12329,1522,5,5,74,7,7,1
12330,12330,835,11,1,33,9,5,0
12331,12331,489,10,7,115,1,4,0
12332,12332,993,18,1,236,4,6,0
12333,12333,17,19,2,114,8,5,0
12334,12334,658,18,6,129,2,7,0
12335,12335,1283,11,1,57,2,8,0
12336,12336,1469,1,5,215,0,8,0
12337,12337,1527,11,4,193,2,1,0
12338,12338,679,14,2,204,7,2,0
12339,12339,250,3,2,113,0,7,0
12340,12340,1356,3,3,28,8,1,0
12341,12341,958,23,5,106,6,5,0
12342,12342,119,8,6,77,6,6,0
12343,12343,493,2,4,4,4,9,0
12344,12344,1225,1,1,107,6,10,0
12345,12345,1574,19,3,197,8,9,1
12346,12346,273,7,2,149,6,7,0
12347,12347,956,24,7,3,3,10,0
12348,12348,708,13,3,31,7,8,1
12349,12349,771,11,4,225,0,7,0
12350,12350,1321,9,7,103,5,8,0
12351,12351,365,17,6,90,2,6,0
12352,12352,248,22,6,206,8,1,0
12353,12353,981,21,3,61,7,4,0
12354,12354,672,2,6,113,9,7,1
12355,12355,692,8,2,97,7,4,0
12356,12356,1529,10,5,89,6,10,0
12357,12357,438,4,3,2,9,2,0
12358,12358,1546,1,2,33,7,7,1
12359,12359,166,6,7,74,7,8,1
12360,12360,269,3,1,35,4,7,0
12361,12361,423,23,4,193,0,6,0
12362,12362,1541,18,6,181,6,8,0
12363,12363,290,20,6,185,1,0,0
12364,12364,16,10,1,109,5,4,0
12365,12365,723,10,6,233,2,6,0
12366,12366,598,16,1,243,0,5,0
12367,12367,1017,14,3,194,10,2,0
12368,12368,787,8,4,113,2,9,0
12369,12369,239,22,5,135,4,8,0
12370,12370,1236,16,1,67,9,1,0
12371,12371,584,16,4,227,2,3,0
12372,12372,443,23,5,8,4,9,0
12373,12373,429,7,7,9,1,0,0
12374,12374,44,17,1,36,7,0,0
12375,12375,1211,8,3,15,1,9,0
12376,12376,426,23,4,78,4,8,0
12377,12377,742,13,3,125,1,7,0
12378,12378,406,16,3,50,7,4,0
12379,12379,310,24,5,115,7,1,0
12380,12380,1462,21,4,88,6,1,0
12381,12381,589,11,6,64,4,7,0
12382,12382,290,9,6,109,9,8,1
12383,12383,241,5,2,142,8,1,0
12384,12384,481,5,7,6,4,1,0
12385,12385,1503,13,1,4,9,8,1
12386,12386,1179,23,5,124,6,5,0
12387,12387,1149,18,1,93,8,10,1
12388,12388,876,18,7,80,9,6,0
12389,12389,1443,20,5,54,9,2,0
12390,12390,467,10,7,8,1,4,0
12391,12391,253,6,2,84,2,2,0
12392,12392,584,2,3,38,10,3,0
12393,12393,1444,13,1,25,5,8,0
12394,12394,349,13,6,66,8,3,0
12395,12395,775,22,5,131,1,6,0
12396,12396,880,15,3,136,5,8,0
12397,12397,701,15,3,89,2,1,0
12398,12398,416,13,7,134,3,6,0
12399,12399,1404,12,1,23,0,9,0
12400,12400,96,8,3,222,6,2,0
12401,12401,1507,14,2,25,1,1,0
12402,12402,1124,12,6,223,6,6,0
12403,12403,1318,24,7,95,10,9,1
12404,12404,987,14,2,48,4,6,0
12405,12405,1179,24,3,150,6,1,0
12406,12406,731,6,4,2,0,2,0
12407,12407,1002,5,7,101,6,6,0
12408,12408,1175,14,2,132,3,0,0
12409,12409,509,4,5,16,5,3,0
12410,12410,1170,6,5,62,7,3,0
12411,12411,667,7,1,136,3,9,0
12412,12412,1313,22,2,233,0,3,0
12413,12413,1235,17,6,233,2,10,0
